0.0001,100,1,5
1 = Jupiter,2 = Callisto,3 = Io,4 = Europa,5 = Ganymede
time,energy,ang_mom,r1x,r1y,r1z,v1x,v1y,v1z,r2x,r2y,r2z,v2x,v2y,v2z,r3x,r3y,r3z,v3x,v3y,v3z,r4x,r4y,r4z,v4x,v4y,v4z,r5x,r5y,r5z,v5x,v5y,v5z
0.0024,-40376.86242294795,211.2303905570489,9.356367554593726e-07,-4.386734909359064e-05,-1.560358458027738e-06,0.01356230165236384,-0.03072342070049525,-0.0008965929020363298,-0.9284020996832233,-0.1914151938401464,-0.0184380223798555,23.33521628015728,-112.6962168018016,-3.213355971890866,0.2054963367165127,0.05710197989618856,0.004965562815604811,-64.29122471776766,233.3674706468926,7.304025571531021,0.1504145296862669,-0.3009728419738218,-0.006622629458271087,172.4881901500188,87.8230711888465,6.712710508559026,0.5232293791281583,-0.1084987299243533,0.003297410652732469,31.37512840469234,150.6628053148851,6.19174810141011
0.0025,-40376.83325989593,211.2303905570489,2.374215333026708e-06,-4.693912506524743e-05,-1.648743771320264e-06,0.01519317718701402,-0.03063376049050101,-0.0008685192061496182,-0.9259996519613926,-0.2026706085494406,-0.01875798924702037,24.7119635285857,-112.4037209839524,-3.185743699680848,0.1977285187530648,0.08006641290081735,0.005663605813471475,-90.54747805535894,224.4296318847202,6.611684627079117,0.1674136043424343,-0.2916907909150058,-0.005940362419937503,167.2070424484265,97.67073134386162,6.921441011191919,0.526149910642304,-0.09338747330448877,0.003915217448240994,27.0236131205222,151.4996101451711,6.161827067921754
0.0026,-40376.81587492456,211.2303905570489,3.974272192862176e-06,-4.999410119169085e-05,-1.734062299257662e-06,0.016783862281955,-0.03039020089790967,-0.0008354726004055954,-0.9234597069775062,-0.2138959380369369,-0.01907517111979167,26.08506149046546,-112.0945340414702,-3.15765810344636,0.1873868411054409,0.1019879062731326,0.006287899741020635,-115.6057378120781,212.5771124831621,5.833794157789217,0.1838559381759522,-0.2814386957050494,-0.005238341256032703,161.3617891924321,107.20743256446,7.107432959301142,0.5286341017522628,-0.07819880789531905,0.00452977606631682,22.65014127650198,152.210669099338,6.126798544255243
0.0027,-40376.81048612847,211.230390557049,5.730987789417709e-06,-5.301716524482937e-05,-1.815838291401383e-06,0.01831872609964313,-0.02999911163345311,-0.0007979073764068783,-0.9207826396632995,-0.2250895153577347,-0.01938952086770965,27.45431036059603,-111.7687004784727,-3.129103254616931,0.1746073711906491,0.1225818353974498,0.006830364645029319,-139.1492344172604,197.9637828838315,4.980330124612058,0.1996859621809207,-0.2702493044021138,-0.004518875828077275,154.9702310348513,116.4005781125213,7.270002411688827,0.5306799388976045,-0.06294533948462118,0.005140577157092043,18.25836231477736,152.7954119174755,6.086692668913682
0.0028,-40376.81718248489,211.230390557049,7.638017412790802e-06,-5.599392351838147e-05,-1.893643774539038e-06,0.01978297337163865,-0.0294684487345983,-0.0007563220955572769,-0.9179688449053871,-0.2362496781326314,-0.01970099177071506,28.81951086097888,-111.42626710173,-3.10008328949071,0.1595569942219888,0.1415806628498989,0.007283965765943048,-160.8800085572954,180.7765350953671,4.062162464803492,0.2148499843829225,-0.2581585800825452,-0.003784340773694937,148.0520880857816,125.2185232337045,7.408539294190209,0.5322857742152183,-0.04763972551182395,0.005747114600099556,13.85193931161848,153.2533759127174,6.041543874196011
0.0029,-40376.83592641064,211.230390557049,9.687582463745439e-06,-5.891085499174903e-05,-1.967102710512839e-06,0.02116279458801203,-0.02880765936777854,-0.0007112540599930936,-0.9150187374911037,-0.2473747687780807,-0.02000953752560779,30.18046426955658,-111.0672830144271,-3.070602408666534,0.1424313694791901,0.1587371424165232,0.007642797137990019,-180.5220744574018,161.2331965008601,3.090936094383301,0.229296379798077,-0.2452055997553729,-0.003037167969239233,140.6289563883874,133.630692523216,7.522510316849909,0.5334503267599282,-0.03229466430207769,0.006348885931931245,9.434546064995327,153.5842060909929,5.991390849195534
0.003,-40376.86655542089,211.230390557049,1.187057633039321e-05,-6.175545539193717e-05,-2.035894586537657e-06,0.02244550774377911,-0.02802757511040008,-0.0006632734971906108,-0.9119327520514757,-0.2584631347355168,-0.02031511225244837,31.53697244886441,-110.6917996097192,-3.040664876472198,0.1234525793305085,0.1738273021500709,0.007902152984819708,-197.8243994707285,139.580199561284,2.078945942791364,0.2429757756606,-0.231432441577902,-0.002279838710324955,132.7242567407656,141.6076962732747,7.611461688309392,0.5341726834282174,-0.01692288429362536,0.006945392769938663,5.009864079945586,153.7876551806969,5.936276498277647
0.0031,-40376.90878296247,211.230390557049,1.417668401250126e-05,-6.451637001382904e-05,-2.099757409950961e-06,0.02361969136875056,-0.02714029386638809,-0.000612977467607285,-0.9087113430013308,-0.2695131287000245,-0.02061767050090223,32.88883787459118,-110.2998705641139,-3.01027502038996,0.1028664895850444,0.18665318232878,0.008058586326548291,-212.5636941336919,116.0900109396852,1.039006228135146,0.2558412311462302,-0.2168840605007179,-0.001514875631577355,124.3631757391022,149.1214452564589,7.675021606635455,0.5344522995759173,-0.001537133265938307,0.007536141231586775,0.5815794759505728,153.8635835939839,5.876247896008622
0.0032,-40376.96219870215,211.230390557049,1.659451460414332e-05,-6.71835141652148e-05,-2.158490080059114e-06,0.02467530838106434,-0.02615905041274381,-0.0005609835018882222,-0.9053549844765575,-0.2805231088483396,-0.02091716725652636,34.23586366404406,-109.8915518307185,-2.979437230480716,0.08093984050377011,0.197045304338008,0.008109954230446737,-224.5470029171462,91.05832029065378,-0.01568587779731301,0.2678484108084205,-0.2016081525266102,-0.0007448343889978639,115.5725989600125,156.1452633686145,7.712902505756065,0.5342889993234075,0.01384983242517142,0.008120642349140388,-3.846620157857691,153.8119593266242,5.811356239027615
0.0033,-40377.02626861387,211.2303905570489,1.911174568871413e-05,-6.974818009637782e-05,-2.211954110328606e-06,0.02560382006882837,-0.02509807548304752,-0.0005079229743415628,-0.9018641702685221,-0.2914914390661683,-0.02121355794699837,35.57785360450784,-109.4669016324127,-2.948155958808845,0.05795708900161512,0.2048648463869108,0.008055449150988828,-233.6140809108964,64.80098704256885,-1.071692041497293,0.2789557509382327,-0.185655007826995,2.770486957385834e-05,106.3810362472492,162.6539975280898,7.724903036829616,0.5336829755443457,0.02922525859938653,0.008698412479392298,-8.271048937424386,153.6328577951462,5.741656795042794
0.0034,-40377.10033522098,211.230390557049,2.1715278617909e-05,-7.220312926182431e-05,-2.260074674927427e-06,0.02639828923365128,-0.02397244327779971,-0.0004544342227207737,-0.898239413755656,-0.3024164891748222,-0.02150679844828813,36.91461218148123,-109.0259804550208,-2.916435718870398,0.03421702432159082,0.2100055017465218,0.007895615822147279,-239.6395359473071,37.65074317710274,-2.115479792492425,0.2891246180578704,-0.1690773530209922,0.0008001462183680595,96.81853911955272,168.624124205369,7.710909764269958,0.5326347895359226,0.04457640398420065,0.009268973708148946,-12.68802587118645,153.3264616065802,5.667208848968361
0.0035,-40377.18361835328,211.230390557049,2.439140353544439e-05,-7.454266875193776e-05,-2.302840954872761e-06,0.02705347124133827,-0.02279790735930836,-0.0004011554308996203,-0.8944812478322258,-0.3132966351571724,-0.02179684509077245,38.24594460676101,-108.5688510405837,-2.884281085028196,0.01002918181215369,0.2123949950223313,0.007632353192490344,-242.5347095614931,9.953651462041247,-3.133574417825506,0.2983194587621433,-0.1519301829859212,0.00156988682242785,86.91661037184865,174.0338519393216,7.670898556792836,0.5311453703701084,0.05989055092070257,0.00983185424918597,-17.09387804745165,152.8930602555721,5.588075646155139
0.0036,-40377.27521678853,211.230390557049,2.712597286617665e-05,-7.676271073368597e-05,-2.340305761107351e-06,0.02756589143760146,-0.02159072504605864,-0.0003487173007106943,-0.8905902248343038,-0.3241302593829389,-0.02208365466529376,39.57165684632525,-108.0955783808577,-2.851696691958477,-0.01428991759070781,0.21199623203893,0.007268900938582177,-242.2492641036969,-17.93467806017731,-4.112715157845305,0.3065079401322401,-0.1342705826331279,0.002334325929726627,76.70810600075791,178.8632191838506,7.604935654747007,0.5292160139264322,0.07515501603531508,0.01038658883737997,-21.48494381245764,152.3330497444937,5.504324332660855
0.0037,-40377.37411115841,211.230390557049,2.990458182296468e-05,-7.886081376114948e-05,-2.3725844150149e-06,0.02793390712098617,-0.02036747067033257,-0.0002977355518203255,-0.8865669164629608,-0.334915750833344,-0.02236718442916414,40.89155564793907,-107.6062297112007,-2.818687234115061,-0.03842067100858568,0.2088080594102959,0.006809810160921282,-238.7724377036755,-45.65310523701125,-5.040014867768318,0.3136610799622949,-0.1161575391491511,0.003090873953377252,66.22712964682712,183.0941868222645,7.513178396148858,0.5268483816076169,0.09035716086960133,0.01093271911571814,-25.85757593214639,151.6469321235527,5.416025892528099
0.0038,-40377.47916850516,211.230390557049,3.271275429037389e-05,-8.083620486775248e-05,-2.399852871471416e-06,0.02815775204344157,-0.01914483840143932,-0.0002488033036490863,-0.8824119137047159,-0.345651505325179,-0.02264739211211677,42.20544856836443,-107.1008745050418,-2.785257465218532,-0.0620444051314429,0.2028656109915278,0.006260897965028512,-232.1339241060365,-72.83919533959465,-5.903121988640781,0.3197533660616056,-0.09765174526867498,0.003836961608956399,55.50891980929836,186.7107246867148,7.395875585252417,0.5240444987400029,0.1054844024600256,0.01146979401588559,-30.20814473208367,150.8353149493207,5.323255082071103
0.0039,-40377.58914886693,211.230390557049,3.5536132231653e-05,-8.268978144143734e-05,-2.422345075744717e-06,0.02823956125391188,-0.01793943575872013,-0.0002024834104584385,-0.8781258267492879,-0.3563359257343523,-0.02292423592220785,43.51314399999848,-106.5795844691663,-2.75141219777955,-0.08484745582979299,0.194240220342377,0.005629185763193125,-222.4043311341532,-99.1336487244979,-6.69038330867356,0.3247628639241546,-0.07881539421180815,0.004570049070427735,44.5897301538115,189.6988914270079,7.253367489152753,0.5208067526612001,0.1205242238594655,0.01199737013213236,-34.53304121064365,149.898910661345,5.226090361208435
0.004,-40377.70271424227,211.230390557049,3.836066654115626e-05,-8.442409201949649e-05,-2.440349553563104e-06,0.02818337403465809,-0.01676756943160798,-0.0001593008390651974,-0.8737092849047162,-0.3669674222190123,-0.02319767455167268,44.81445119668654,-106.0424335400798,-2.717156302667014,-0.1065252713582735,0.1830388812466282,0.0049228213032938,-209.6951701793776,-124.1848899129609,-7.391005607263406,0.3286713120923679,-0.05971196698327341,0.00528763510678695,33.50670329831858,192.0469070874234,7.086085449831298,0.5171378904978742,0.1354641845922946,0.01251501208812728,-38.8286801207569,148.8385358774796,5.124613821913647
0.0041,-40377.81844023116,211.230390557049,4.117280703858461e-05,-8.604329532775891e-05,-2.454205243557756e-06,0.027995112724981,-0.01564502557075518,-0.0001197351972870857,-0.8691629365099506,-0.3775444124423683,-0.02346766718274125,46.10918029835615,-105.489497881721,-2.682494708732841,-0.1267864898656685,0.1694032423597848,0.004150984641740443,-194.1583301024389,-147.6537697721446,-7.995213879091552,0.3314642045838184,-0.04040601279432347,0.005987266160393996,22.29773852681799,193.745217772234,6.894551101194978,0.5130410166370487,0.1502919310349614,0.01302229289651509,-43.09150301533163,147.6551106092239,5.018911113888421
0.004200000000000001,-40377.9348305707,211.230390557049,4.395968908615246e-05,-8.755309713364753e-05,-2.464296593020521e-06,0.02768253540090256,-0.01458684729092706,-8.42135390673461e-05,-0.864487448845045,-0.3880653217953565,-0.02373417349341925,47.39714235399892,-104.9208558847709,-2.647432402505166,-0.1453569373787613,0.1535081272921993,0.003323778527475489,-175.9849926633262,-169.218322245277,-8.494403457814787,0.3331308597977315,-0.0209629234288266,0.006666545327025946,11.00135394346541,194.7865518107764,6.679375183022936,0.5085195898948078,0.1649952067141394,0.01351879431090496,-47.31798125102556,146.3496573986164,4.909071367591676
0.0043,-40378.05033467428,211.230390557049,4.670931411876512e-05,-8.896066478594433e-05,-2.471047951371225e-06,0.02725516069578692,-0.01360711270362232,-5.310358804277986e-05,-0.8596835080391508,-0.3985285836193225,-0.02399715366324228,48.67814934239809,-104.3365881677125,-2.611974427959638,-0.1619834883983337,0.1355595779107294,0.002452103950177485,-155.4039533533216,-188.5785048314469,-8.881283024192555,0.3336644753725115,-0.001448702432168191,0.007323141196998583,-0.3434563595107569,195.1659668714686,6.441255946300863,0.5035774203868435,0.1795618625146847,0.01400410717003342,-51.50461894449801,144.9233003780296,4.79518711478182
0.0044,-40378.16336815237,211.230390557049,4.941072122530984e-05,-9.027451967437199e-05,-2.474917310629077e-06,0.026724163512941,-0.01271871734092534,-2.670753379644434e-05,-0.8547518189765654,-0.408932639428899,-0.02425656837901118,49.95201418988758,-103.7367775796069,-2.57612588637302,-0.1764377280494256,0.11579242632591,0.001547521922636978,-132.6793214384421,-205.4608404899618,-9.150005219878386,0.3330621685258294,0.01807026994546712,0.007954796516286118,-11.69736948833987,194.880887521359,6.18097714718053,0.4982186661059081,0.1939798667897453,0.01447783173386133,-55.6479558747752,143.3772642534242,4.677354206744369
0.004500000000000001,-40378.27233613933,211.230390557049,5.205414682135333e-05,-9.150440825412939e-05,-2.476389458130514e-06,0.02610224099575043,-0.01193316530411471,-5.256562857388795e-06,-0.8496931052011732,-0.4192759391352439,-0.02451237884051689,51.21855078437903,-103.121509204232,-2.53989193625289,-0.1885193526860222,0.09446740981273706,0.0006221029062018078,-108.1075861119593,-219.6228686419662,-9.296281423501783,0.3313250014748435,0.03752747507210361,0.00855933662643469,-23.02088460130559,193.9311327837135,5.899405629742462,0.4924478292118885,0.2082373153653695,0.0149395780113823,-59.74457032515644,141.7128732101566,4.555671730378133
